marketplace,customer_id,review_id,product_id,product_parent,product_title,product_category,star_rating,helpful_votes,total_votes,vine,verified_purchase,review_headline,review_body,review_date,sentiment
US,16477547,R2BLMDZG734JTS,B00IKPZ5V6,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,N,Five Stars,Its awesome so far.,27-07-2015,1
US,36954624,R10PA1GU89Q09N,B00IKPZ5V6,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,1,1,1,N,N,Not enough memory Changing wireless connection is big,Not enough memory<br />Changing wireless connection is big problem,27-07-2015,0
US,45923037,R176X3HGLHV0NH,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,4,0,0,N,Y,Birthday Gift for my 8 year old!,"I brought this for my son 8th birthday back in February, he as well as I loved it. It was stolen from church back in June, so needless to say he only had it for 4 months. My son was and still is so hurt, but all in all this tablet is awesome.",27-07-2015,1
US,44482903,R3K2JS1DEI83ZJ,B00IKPZ5V6,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,4,0,0,N,N,Good purchase so far it has everything you will want ...,Good purchase so far it has everything you will want from a tablet. I got it for 60% off during prime day. I wish you can download apps from google play but it is still ok.,27-07-2015,1
US,51625098,R2KB3203Z42FR4,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Love it,This is everything I hoped it would be and more.  I love being able to have my books and internet all in one device.,27-07-2015,1
US,45415845,R30JRRWW1C1I0B,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,4,0,0,N,Y,Four Stars,Love it,27-07-2015,1
US,32867930,R2FY97DIUHS23S,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,1,1,N,N,Cool Little Device,"This was my first real tablet purchase and I was extremely impressed with the ease of use and the quality of the product.  The screen quality and sound quality were both impressive for the size.  When doing quick research or checking messaging updates, I reach for the little Fire HD 7 instead of my computer now.  A very cool little product with lots of cool features and apps that steal my time.",27-07-2015,1
US,26003590,R26O4EP1XS5MZH,B00IKPZ5V6,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,4,1,1,N,N,Awesome but flimsy.,I love it as much as my first kindle the only thing is that it feels a lot cheaper. My other one was heavy and well built. This one feels like if I set it down too hard it will break.,27-07-2015,1
US,17315255,R1P0XFQYQT7FGE,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,4,1,1,N,Y,I was looking for a good everyday tablet to replace cheaper Android products I have ...,"I was looking for a good everyday tablet to replace cheaper Android products I have previously owned. I am very satisfied with the speed and app options offered by the Fire HD7. I was pleased to see that front and back facing cameras were included. The screen is very responsive and the on-screen keyboard very useable. The battery life is good, but not exceptional, as is the nature of these tablets in general. For the money it lives up to its advertising.",27-07-2015,1
US,160165,R2EOMX6O6UFEVK,B00IKPZ5V6,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,3,0,0,N,N,it should be fine. Why are you forcing me to have the ...,"It was out of stock, so took close to 2 weeks for delivery. Defeated the purpose of PRIME....<br /><br />Why does every app require billing address? As long as I am signed in with valid credentials, it should be fine. Why are you forcing me to have the address for every free app download?",27-07-2015,0
US,23376749,RZNHXOXLMPNFE,B00IKPZ5V6,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,N,Five Stars,Love it!!!,27-07-2015,1
US,50758483,RMG5PZA895TO1,B00IKPZ5V6,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,N,Five Stars,Excellent Product,27-07-2015,1
US,1585823,R2L2FYPHNNDAL5,B00LCHS1FG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,1,N,Y,Have many,Kindles are the best for the price period,27-07-2015,1
US,19429129,RL4FWXKYYM6KF,B00IKPZ5V6,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,N,Five Stars,I love it!! It's exactly what I will need.,27-07-2015,1
US,21572478,RC2C8ZUG0N07N,B00IKPZ5V6,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Very easy to use,My grandson loves it.  Very easy to use.,27-07-2015,1
US,23664129,R1H16M13E2ABIE,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,4,0,0,N,N,Four Stars,I like to read and it is great for that.,27-07-2015,1
US,49520160,RKH9KZQHNQSPA,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,2,0,0,N,N,"Powered by Android, diminished by Amazon","The product page says it enhances Android, and while I do like the UI and smooth integration with Amazon's services it is a crippled device.  Apps from companies are not getting put in the Amazon App Store but they are getting put into the Google Play store.  The problem is that Amazon's Android devices do not have the Google Play store on them, so you can't get the apps unless you jump through hoops to sideload them - but who knows what Amazon will do because you sideload and app and the sideloaded apps won't get auto-updated so you have to keep sideloading updates manually over and over.<br /><br />While I love my Fire TV, and I love Amazon, I currently hate and will be returning the Kindle Fire HD 7.  Here are 5 apps I've found missing so far, and this is just a short part of what is currently a long list:<br /><br />OnStar's RemoteLink<br />Honeywell's Total Connect Comfort (WiFi thermostat app)<br />SleepNumber's SleepIQ<br />Logitech's Harmony (remote control for hub device)<br />Microsoft's Office for Android (OneNote is available, but none of the others are)<br /><br />-----<br />Upgraded from 2 to 3 stars, I found a way to fairly easily get APKs for programs that are in the Google Play store, then installed them using ES File Explorer.  It works, but it's not a great solution since it will have to be manually redone every time there is an update.<br /><br />----<br />Downgraded from 3 to 2 stars, OS 5 is worse than its predecessor and I want to go back.  Some videos that used to work now have screwed up sound and you can't remove things from the home screen anymore.  The 2015 version is cheaper and added an SD slot at least, so it got 3 stars on my review.",27-07-2015,0
US,44337613,R2AQW1OHSQ38IO,B00IKPZ5V6,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,N,Five Stars,Outstanding compared to my first generation  Kendal,27-07-2015,1
US,14812046,R1L1A42V5SEMK0,B00IKPW0UA,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,1,1,N,N,Wife loves it,"I got this as a present for my wife for our anniversary and she hasn't put it down yet.  The interface is easy and clear.  The picture is very sharp. The only complaint is that the screen is very reflective in bright light, which can be annoying, but is no worse than any tablet.  Over all she loves the thing.",27-07-2015,1
US,44261401,RV6UNTGHMXQYD,B00IKPZ5V6,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,N,Five Stars,Fantastic purchase from Prime day! Replaces the junk tablet we bought for my daughter.,27-07-2015,1
US,38534310,R1RJWY2GB9BDAT,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,3,1,1,N,Y,Broke easily after only a couple of month,"I thought it was an excellent product, and I was about to buy another one, until yesterday when my son dropped it by mistake from the couch and it broke. It says that it is more durable than an I pad, however my son dropped the iPad thousand times and it never even scratched..",27-07-2015,0
US,26895240,R2DJMZEPQMPD4W,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,N,Five Stars,Very happy with my purchase!,27-07-2015,1
US,7389910,RZ8GT6PYVNTC7,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,4,1,1,N,N,Four Stars,"Great tablet, but can be a little slow at times and apps will crash.",27-07-2015,1
US,38182099,RVT89QZRCCE5M,B00IKPZ5V6,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,N,I especially like the music feature and also the ease in reading ...,It's just as I hoped it would be. I especially like the music feature and also the ease in reading my emails.,27-07-2015,1
US,36426548,RAK3BZNVJBIER,B00IKPZ5V6,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,4,0,0,N,N,great,Love it,27-07-2015,1
US,48838319,RGP7A42VH02ZO,B00IKPZ5V6,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,N,Love this version!,"Love this version!!! Much faster, sleeker, lighter, and way more bells and whistles than my old kindle fire",27-07-2015,1
US,22718823,R3N6R46KPAP3D2,B00IKPZ5V6,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,1,0,1,N,N,One Star,An android that doesn't have android apps.,27-07-2015,0
US,17230614,R2W4OSSSJHAF3X,B00IKPZ5V6,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,1,1,1,N,Y,prime day special is not so special.....,"07/30/2015 edit - I have been experiencing different applications auto-closing.  This phenomenon is apparently the ONLY known case.  After being transferred seven times - three via chat and four during a phone conversation - I hung up the phone.  If my kindle keeps auto-closing apps, I will request a refund. The really shotty customer service was a huge let down.<br /><br />I had an older generation kindle so this new one will have a little time getting used to all of the different functions.  Also, not a big fan of the ads. Seriously debating spending the $15 just so I can have a decent picture on my screen.",27-07-2015,0
US,37228603,R2Q78EP6NUHCLC,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,4,0,0,N,Y,"Good, overall.","I was really excited about my kindle, I bought it during Amazon's prime day so it was only around $80. I like it because I can upload my pictures and game apps on it so I can take them off my phone. Also it's nice to read on and get my email. However, the Amazon appstore does not have all of the apps I want, which is frustrating. Also, the battery life is okay, I wish it lasted a but longer though. Overall, I really like it and would recommend it to those who don't want to send a bunch of money on a tablet.",27-07-2015,1
US,37244175,R176Z6YA2S8PL6,B00IKPZ5V6,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,N,Love it!,"I love my Fire.. and a great price, too!",27-07-2015,1
US,38134303,R3V09JK5B7RNT9,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,2,2,N,N,LOVE IT! Voice to text AND Back-up!!!,"While I'm a bit disappointed by the sound,  I'm still going to give this 5 stars for the couple 'unadvertised' features I've found. I'm still tempted to check with CS, as it seemed when I first got it had great sound, and now not so much!  Either that or my ears have gotten worse.  Perhaps it is defective.<br /><br />On to the first MAJOR discovery ... BACK UP & RESTORE!!  Had to do a factory reset on one of my Fire Tablets a year or so ago when an update crashed it.  Yes,  the reset DID get it to work again,  but I lost EVERYTHING, game levels I'd achieved, all my bookmarks, personal files etc.  Not happy.  Though I haven't yet gotten to use it,  this new fire does BACK-UPS! I might give a try before I add too much to it just for the heck of it. Maybe it will give me my sound back. I think this is HUGE.<br /><br />Major discovery NUMBER TWO ... I found this one just this AM. I'd noticed (but not paid much attention to) a little microphone icon that comes up on my keyboard.  This AM I thought I'd see what it does.  VOICE TO TEXT !  And it rocks!  Years ago I remember buying software for my computer that was supposed to do that, it did ... sort of.  It mangled the translations so bad that it took longer to fix it than to type it in the first place. Haven't used it a lot YET,  but this one is awesome.  Most of the translation is perfect other than you have to add caps, punctuation etc.  Far less to fix than UNcorrecting auto corrected text.  This is going to get a LOT of use. Seems to work on any program that accepts text input.  (I've tried 3 so far.)  Love it! Perfect for anyone who hates typing in text on tablet screens,  though multiple people talking to their tablets at the same time might get annoying.  LOL",27-07-2015,1
US,41520361,ROHJ8GKQWG0NM,B00IKPZ5V6,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,1,1,N,N,Love It,"I love this little kindle fire! It's so light and small. I don't know how you did it, but the computing aspect is like fire! It's the fastest machine I've ever used. The book program is outstanding, as is the movie and tv show selection. Thanks, Amazon!",27-07-2015,1
US,40525818,R2KWCI6L6I6JP,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,1,N,N,Five Stars,Great tablet for the price,27-07-2015,1
US,48176913,R2TVXJQ6Z9EX88,B00IKPZ5V6,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Five Stars,Far exceeded my expectation.,27-07-2015,1
US,15622848,R1JYRG90UFTHCM,B00IKPZ5V6,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,2,0,2,N,N,Not worth it even on sale.,Returned it. I hate that it's connected to my Amazon account. My 4 year old was able to buy a lot $2.99 apps with out my permission since it was logged in at all times. Doesn't have google play store :(<br /><br />There's no place to insert extra storage micro sd. Not as user friendly as my Samsung galaxy 3.<br /><br />I returned this one and just bought a Samsung galaxy 4. Cost more by has way more positives.,27-07-2015,0
US,30730336,R297RJQDHFHO6R,B00IKPZ5V6,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,N,Five Stars,exceeds expectations,27-07-2015,1
US,24738056,RG7LJYV44IJK7,B00IKPZ5V6,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,N,Five Stars,Love it!,27-07-2015,1
US,1096058,R87AQQMK61JRC,B00IKPZ5V6,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,N,Five Stars,Love it!!,27-07-2015,1
US,42189174,R3JN0SSHFIO5UQ,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Five Stars,perfect for me and my use,27-07-2015,1
US,27587521,R1MXVY5R5I5KD4,B00IKPZ5V6,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,N,Five Stars,I am going to keep this item .,27-07-2015,1
US,13971285,RN91Y9ESEAD4X,B00LCHSHMS,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Five Stars,It's lightweight and easy to fit in my purse.,27-07-2015,1
US,41433591,RO03D91BU3PK2,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,N,"Purchasing the Fire 7"" HD Display has proven the best ""after- thought"" decision I've made","On impulse I purchased another e-eader(I was basically looking for an e-reader). After remembering I have the Kindle app on my phone, I had a &#34;duh&#34; moment. Purchasing the Fire 7&#34; HD Display has proven the best &#34;after- thought&#34; decision I've made.<br /><br />I would highly reccomend this device. Not only is it good for readng, it is also the best tablet for general purposes. A+++",27-07-2015,1
US,20995299,R22UOZQFD03Y9U,B00LCHOCZY,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Five Stars,Love it quality is great,27-07-2015,1
US,20724306,R23WKQWUEZNNF7,B00IKPZ5V6,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,4,0,0,N,N,Prime,Purchased on Prime Day for just about half off.  Was a better deal to replace than fix my son's fire 6 that he cracked the screen on.,27-07-2015,1
US,18751297,R2NXSOXA8ODFRB,B00IKPZ5V6,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,1,1,N,N,... 7 for about a week and so far so good. It's much faster than my original first generation ...,I've only had the new Fire HD 7 for about a week and so far so good. It's much faster than my original first generation Kindle Fire in terms of searching the web and loading apps etc... It is also lighter than my original Kindle Fire. I use it mostly for reading and it works great for that.,27-07-2015,1
US,6290872,RO5VRN3FJPTHC,B00IKPZ5V6,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,1,1,N,N,Awesome!,Got it for my wife a week ago. She hasn't put it down. I watch ESPN in peace. What else do you need to know?,27-07-2015,1
US,29620476,R142G5QCB8LRS7,B00IKPZ5V6,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,N,Great  bargain,Nice tablet for my 7 year old son. Great price and versatile,27-07-2015,1
US,37780969,R1AGQLIT6M7TKY,B00IKPZ5V6,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,N,is actually better then the original one I bought,"Fire HD 7, is actually better then the original one I bought. Pictures seems much more clear and it has a camera ....My son loves it!!!!",27-07-2015,1
US,18440740,RP39GD6OPQ5JQ,B00LCHS1FG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Five Stars,"Works well, long battery life",27-07-2015,1
US,10842825,RMEEF2Y2A0P4Z,B00IKPZ5V6,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,N,Five Stars,So easy to use. Great size!,27-07-2015,1
US,15142251,R3D313LZ9SQWGM,B00IKPZ5V6,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,3,0,1,N,N,A Deal I Wish I Passed On..,"I got this at over half off with an Amazon deal and couldn't pass it up, but I kind of wish I did. There is a feature called the &#34;carousel&#34; that is annoying to deal with and there is zero customization availability on this device. You might be able to take cute pictures with the crappy camera it has, but you cannot change the background or lock screen without downloading programs that basically wipe the tablet clear of everything. In my opinion that's too much of a hassle to do, but at least I have an e-reader...right?",27-07-2015,0
US,51872291,R2GG547BWKSYN0,B00IKPZ5V6,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,N,Finally Got One!,I love the new Fire HD 7 but am disappointed that the case I bought for it is horrible and cheap.  I wanted the HD for some time and when the Prime sale was on I was lucky enough to get one.  It was't the color I wanted but what the heck.<br />I just wish that it would be easier to find accessories for it - I've hunted for a screen protector and am so confused I don't know which one to get.  Also on the day of the sale I did not notice that one could get an extended warranty - too late now I guess.  Sigh.  Now all I have to do is work out how to load my books.,27-07-2015,1
US,28844049,R23K0SIED6YO6H,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,4,0,0,N,Y,Excellent product for our needs,Excellent product for us. Bought it primarily as a ereader with wifi capability when needed. Had some issues with it out of the box. We got it set up with our wireless but could not download any apps. Customer service was excellent. They walked us through a reset over the phone and got us on our way. They also sent us a troubleshooting guide.,27-07-2015,1
US,12248908,R1VHA4D37FITV2,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Love it.,My second  fire. Love it.,27-07-2015,1
US,38034377,R11VD4O1HVD1HW,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,N,Five Stars,Perfect!,27-07-2015,1
US,14548182,RXVI9GBSQXSLF,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,1,N,N,LOVE IT.,"A head above my over two year old Kindle, this has so many improved features, I am finding something new everyday, LOVE IT.",27-07-2015,1
US,49072708,R2MOEZX105HKM9,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,1,N,N,Loved my first kindle fire gen one and when it ...,Loved my first kindle fire gen one and when it stopped working I had to get a new one. I love the upgrades you guys did for the hd and hdx!,27-07-2015,1
US,38760481,RZY6X4H47LTHX,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,N,Seems to be working great and definitely a step above my previous kindle,"Seems to be working great and definitely a step above my previous kindle. Also, very happy with the price I paid.",27-07-2015,1
US,43598225,R1099ESPDTEPEC,B00KC6XV58,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,N,Love,Love it,27-07-2015,1
US,1266951,R3JOU761CW4U3C,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,1,0,0,N,Y,I love kindle fire,"I love kindle fire, I own one since the first kindle fire but things changed a lot. I did not like HD 7, following are the reasons:<br /><br />1. Operating system is really disappointing. Loading takes too long (3-4 secs while switching the menu like from videos to books) I have an ipad, kindle and ipad are not even comparable.<br />2. Amazon apps. Amazon really few apps, I do not understand why they are not using google play store. I can not find the apps and games I want in the amazon store<br />3. Magazine subscription: I have an economist subscription that includes printed and online membership. I can use web, apple and google play apps but amazon wants me to pay again for economist. It is ridicilous, everything is getting better integrating all platforms but amazon resists that. You can find kindle reader apps for all platforms and read your amazon ebooks but amazon does not let the opposite???<br /><br />I am considering to return the kindle HD 7 since I think I may have more featurescwith a regular tablet.",27-07-2015,0
US,42806671,R3QDVFPTB5V2K9,B00IKPZ5V6,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,N,Five Stars,Love my new Kindle!,27-07-2015,1
US,15786190,RMXMZO2GCA1IY,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Didn't Even Know That I Wanted One!,This was a gift.  I love it and quickly learned how to use it.  The only suggestion that I have is to make the cord 8 - 10 inches longer.,27-07-2015,1
US,46943867,R2FUC87YOFZV1F,B00IKPZ5V6,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,N,I just LOVE it. Wish I had bought 2 of them,"I bought this on your &#34;Prime Day&#34; deal. I just LOVE it. Wish I had bought 2 of them. Very easy  to use and does anything I need, books, TV, apps, & the battery lasts much longer than I thought it would. Love it!!",27-07-2015,1
US,39145375,R2I4J62NSKXMZO,B00IKPZ5V6,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,N,Love it. Perfect size,Love it.  Perfect size.  I'm gonna turn in my Galaxy Note and get a plain text phone and save about $500 a year because this does all the stuff I was using that for.,27-07-2015,1
US,4219127,R21YHF4LBAZDWY,B00IKPZ5V6,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,N,Five Stars,"Even better than I expected.  It is fast, has so many options and capabilities!",27-07-2015,1
US,22096060,RU62KVW86WC3T,B00IKPZ5V6,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,4,0,0,N,Y,"Fire HD 7 fun times, all the time.",I'm loving it.,27-07-2015,1
US,44184772,R13SZ1L33HWEBS,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,N,Absolutely Great!,"Love my Kindle Fire HD 7.  Since I am new to using a tablet, this is the perfect starter.  It is easy to use....light weight....and perfect for all of my travels.  I was able to open it and begin using it immediately.  It meets all of my needs and I am very happy with my purchase.",27-07-2015,1
US,42453602,RGXV8X0CAQU9O,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,N,Five Stars,"I absolutely love the Fire, it exceeded my expectations",27-07-2015,1
US,45027542,R2C0GWOL73E1C3,B00IKPZ5V6,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,N,Five Stars,Enjoying it!,27-07-2015,1
US,27001847,RUF8UIYAUQIXY,B00IKPZ5V6,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Five Stars,Love it and so easy to use.  This is the second one that I have,27-07-2015,1
US,44300102,R2FOUDBI3IU27K,B00IKPZ5V6,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,1,1,N,N,"Runs smoothly enough most of the time, but hardware ...","Runs smoothly enough most of the time, but hardware is lacking for some games. Exactly what we needed though, a cheap tablet to browser and whatnot on.",27-07-2015,1
US,21151358,R2QX1584NVIZ47,B00IKPZ5V6,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,1,1,N,N,I love my Kindle,I love my Kindle. The only thing I would change is being able to choose background and screen savers for the Kindle. Otherwise reading books is now a whole new delight!,27-07-2015,1
US,48039604,R2DEJFT1F64KNK,B00IKPZ5V6,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Five Stars,Love it. It is my go-to device. Can't find anything wrong with it.,27-07-2015,1
US,20386700,R1XRPH866RLEZF,B00IKPZ5V6,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,4,0,0,N,N,Four Stars,"Clear, vivid graphics",27-07-2015,1
US,52144339,R2SA3J4NRQAJF6,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,3,1,1,N,N,I read magazines through the Zinio app and this new ...,I read magazines through the Zinio app and this new Kindle will not allow me to download that app.  I have it on my original Kindle that is about 3 years old.,27-07-2015,0
US,24835503,RA0T7UDWKA2LD,B00IKPZ5V6,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,N,Five Stars,My daughter loves it!,27-07-2015,1
US,23098349,RCWMUYR64470P,B00IKPZ5V6,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,N,Five Stars,Very pleased with this new Kindle!  It does everything it says,27-07-2015,1
US,44622104,R2PNHVDTT5U01P,B00IKPZ5V6,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,N,Great,So glad I have it,27-07-2015,1
US,32846568,ROW4KP6USCHXE,B00LCHOCZY,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,1,2,N,Y,Great  tablet for reading,"This is amazing compared to cheap tablet was using. I've  went through  3 cheap  tablets so got a name brand this time, comes on so much faster than old ones. I'm  ready to go online or pull up my books no tme flat. The screen is beautiful, colors so bright and vivid.  I will say if you don't  like ads pay the little bit more to get rid of them. Wish i had done that now, but they're  not so bad, I  can live with them. I'm  just really enjoying being able to open and get right  into  a book and it not taking  5-10 mins just to get started like old tablet.  Spend the money and get the kindle especially  if you read alot. Avoid  the  cheap  ones and be happier.",27-07-2015,1
US,21579808,REXXYSPC8XE5P,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,1,1,N,N,I love it and would recommend it to anyone that is ...,"This is my third Kindle and second Kindle Fire HD.  I am getting used to this kindle because it is slightly different than the version that I had for about 3 1/2 years.  I love it and would recommend it to anyone that is looking for a tablet, and isn't into apple products either.",27-07-2015,1
US,35282645,R3E1XG6835QICA,B00IKPZ5V6,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,4,0,0,N,Y,Four Stars,All it was advertised to be,27-07-2015,1
US,21183162,R1XLZP3D01XIKK,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,N,Great Product,This is a great product!,27-07-2015,1
US,41929891,R2TGUBJST5MBN6,B00IKPZ5V6,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,4,0,0,N,N,"Great price, fun to use.","The big appeal to me with this Fire was the Prime Day pricing; the deal was too good to pass up! I own a Kindle Paperwhite, and my feeling is that I will continue to use that as my primary e-reader. I've had the Fire for less than a week, and so far I am enjoying being able to stream video, play games, and surf social media on it. The battery life is a disappointment. Graphics are good. I haven't used the camera, because I have an iPhone 6 that is much easier to use for photos. For the money, this was a very good purchase, but it's not the tablet of my dreams.",27-07-2015,1
US,19546997,R764QTN9YSYOU,B00IKPZ5V6,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Five Stars,It is a great tool to have Thanks,27-07-2015,1
US,52402101,R22THUFP6QMV4B,B00IKPZ5V6,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,N,Five Stars,This is my fourth kindle and my wife loves it..,27-07-2015,1
